gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,cogs,csho,invt,lct,lt,ni,re,revt,costat,prcc_c
029736,20211231,2021,INDL,C,D,STD,TSCO,USD,3250.4400,7767.4670,2002.6650,8253.9520,113.1250,2191.1920,2064.8420,5764.8020,997.1140,4946.5880,12731.1050,A,238.6000
029751,20211231,2021,INDL,C,D,STD,ALB,USD,2007.9810,10974.1180,5625.2660,2065.4860,117.0150,812.9200,1874.3350,5168.5110,123.6720,2704.0890,3327.9570,A,233.7700
029755,20210930,2021,INDL,C,D,STD,BZH,USD,,2078.8100,724.8840,1736.0480,31.2940,1501.6020,,1353.9260,122.0210,-141.3050,2140.3030,A,23.2200
029804,20211231,2021,INDL,C,D,STD,IVZ,USD,,32685.6000,11485.3000,4966.9000,461.2000,0.0000,,16006.8000,1629.8000,6727.7000,6894.5000,A,23.0200
029830,20210930,2021,INDL,C,D,STD,WRK,USD,5659.6000,29254.3000,11670.3000,14212.8000,265.0000,2173.3000,3644.1000,17562.6000,838.3000,608.8000,18746.1000,A,44.3600
029837,20211231,2021,INDL,C,D,STD,BCRX,USD,566.1360,588.1510,-106.9860,325.2130,184.3500,15.7910,103.7180,695.1370,-184.0620,-1207.3270,157.1700,A,13.8500
029855,20211231,2021,INDL,C,D,STD,FMNB,USD,,4142.7490,472.4320,13.3620,33.8980,4.5450,,3670.3170,51.8440,183.1910,154.6520,A,18.5500
029868,20211231,2021,INDL,C,D,STD,MAC,USD,,8345.6550,3046.8670,692.0130,214.7970,0.0000,,5169.5060,14.2630,-2443.7200,863.1260,A,17.2800
029875,20211231,2021,INDL,C,D,STD,AVB,USD,,19902.0160,10932.5270,1615.6570,139.7520,0.0000,,8965.5550,1004.2990,214.7150,2333.4350,A,252.5900
029901,20210731,2021,INDL,C,D,STD,CPRT,USD,1702.6110,4562.1430,3529.2010,1248.5030,237.0140,44.9680,421.0310,1032.9420,936.4950,2767.3430,2692.5110,A,151.6200
029910,20210630,2021,INDL,C,D,STD,SCSC,USD,1219.6430,1671.6840,731.1910,2798.6040,25.4990,470.0810,732.9390,940.4930,10.7950,659.9380,3150.8060,A,35.0800
029930,20210331,2020,INDL,C,D,STD,MPAA,USD,422.8560,847.8820,301.1450,414.9090,19.0450,329.8530,326.1310,546.7370,21.4760,77.8970,540.7820,A,19.6200
029962,20211031,2021,INDL,C,D,STD,LMNR,USD,42.0890,392.2760,176.4700,143.0120,17.6850,7.5000,35.3240,193.0310,-3.4410,15.8190,166.0270,A,15.0000
029984,20211231,2021,INDL,C,D,STD,PLD,USD,,58486.2200,33362.9250,2848.8640,739.8270,0.0000,,20744.0100,2939.7230,-2206.0810,5164.5660,A,168.3600
029994,20211231,2021,INDL,C,D,STD,FMBH,USD,,5986.5820,633.8940,30.4130,18.0800,7.7320,,5352.6880,51.4900,233.3310,252.7800,A,42.7900
030032,20210331,2020,INDL,C,D,STD,EXP,USD,661.6890,2838.6810,1358.9900,1081.7210,42.3710,235.7490,169.3540,1479.6910,339.4440,1296.0690,1622.6420,A,101.3500
030055,20210630,2021,INDL,C,D,STD,SMBC,USD,,2700.5300,283.4230,15.7650,8.9050,2.2270,,2417.1070,47.1800,203.0220,129.5170,A,52.1700
030059,20210131,2020,INDL,C,D,STD,AEO,USD,1522.6430,3434.8060,1086.6650,2610.2030,166.3350,405.4450,858.4820,2348.1410,-209.2740,1827.8650,3759.1130,A,20.0700
030067,20211231,2021,INDL,C,D,STD,ADC,USD,,5226.9060,3242.6870,138.7090,71.2850,0.0000,,1807.5900,122.2730,-152.8690,339.3230,A,71.3600
030098,20211231,2021,INDL,C,D,STD,IR,USD,4114.9000,15154.5000,9001.5000,3074.7000,407.7850,854.2000,1467.7000,6083.3000,562.5000,337.0000,5152.4000,A,61.8700
030137,20211231,2021,INDL,C,D,STD,NKTR,USD,795.5810,1117.1890,679.5080,11.8970,185.4680,15.8010,85.2000,437.6810,-523.8370,-2837.1520,101.9070,A,13.5100
030222,20211231,2021,INDL,C,D,STD,ABCB,USD,,23858.3210,2966.4510,12.4200,69.6080,1258.4420,,20891.8700,376.9130,1022.0260,1068.6560,A,49.6800
030259,20211231,2021,INDL,C,D,STD,PENN,USD,2223.6000,16872.1000,4072.0000,3148.0000,170.2150,0.0000,1133.2000,12775.0000,420.8000,-140.9000,5905.0000,A,51.8500
030260,20211231,2021,INDL,C,D,STD,SSD,USD,998.8350,1484.1250,1183.9980,775.6870,43.2170,443.7560,244.6020,300.1270,266.4470,889.2360,1573.2170,A,139.0700
030293,20211231,2021,INDL,C,D,STD,ESS,USD,,12997.8730,5993.6030,1001.5130,65.2480,0.0000,,6786.6990,488.5540,-922.3850,1651.0210,A,352.2300
030298,20211231,2021,INDL,C,D,STD,HIW,USD,,5695.1380,2448.3210,495.6910,104.8930,0.0000,,3083.8910,313.2770,-580.5890,771.6340,A,44.5900
030312,20211231,2021,INDL,C,D,STD,IMAX,USD,,883.2470,356.0830,88.3760,58.6540,26.9240,,452.8750,-22.3290,-228.5160,254.8830,A,17.8400
030384,20211231,2021,INDL,C,D,STD,FR,USD,,4179.0980,2194.8120,256.8640,131.7480,0.0000,,1930.7260,270.9970,-182.5310,476.1290,A,66.2000
030443,20211231,2021,INDL,C,D,STD,FDP,USD,1096.4000,3398.1000,1802.3000,3860.1000,47.5550,602.8000,629.2000,1524.6000,80.0000,1260.8000,4252.0000,A,27.6000
030463,20210831,2021,INDL,C,D,STD,GBX,USD,,3390.6680,1307.7480,1415.6570,32.3970,625.2410,,1884.5330,32.4770,838.0270,1747.9810,A,45.8900
030477,20210930,2021,INDL,C,D,STD,MATW,USD,624.1650,2032.0780,636.5480,1062.6190,31.4700,189.0880,354.2250,1395.6750,2.9100,641.4690,1671.0300,A,36.6700
030490,20211231,2021,INDL,C,D,STD,AIV,USD,,2434.1010,500.5650,152.3250,149.8180,0.0000,,1838.0740,-5.9100,-22.7750,203.5220,A,7.7200
030536,20211231,2021,INDL,C,D,STD,GEO,USD,943.9080,4537.4080,976.2110,1629.0460,122.4710,0.0000,378.8420,3562.3920,77.4180,-196.1760,2256.6120,A,7.7500
030558,20211231,2021,INDL,C,D,STD,MLR,USD,328.9680,438.8470,288.5360,636.5880,11.4110,114.9080,144.2710,150.3110,16.2550,136.9730,717.4760,A,33.4000
030576,20211231,2021,INDL,C,D,STD,ADTN,USD,376.3250,569.0170,357.1020,328.5270,49.0630,139.8910,155.3590,211.9150,-8.6350,728.9060,563.0040,A,22.8300
030612,20211231,2021,INDL,C,D,STD,AMED,USD,356.6840,1856.9680,931.3510,1212.5760,32.5100,0.0000,374.2820,880.6450,209.0720,639.0630,2207.5710,A,161.8800
030651,20211231,2021,INDL,C,D,STD,DAR,USD,1089.0140,6133.7280,3280.9600,3499.3850,160.7920,457.4650,752.6840,2785.9430,650.9140,2026.1480,4741.3690,A,69.2900
030662,20211231,2021,INDL,C,D,STD,SIRI,USD,1180.0000,10274.0000,-2625.0000,3968.0000,3967.0000,0.0000,2980.0000,12899.0000,1314.0000,-2621.0000,8696.0000,A,6.3500
030822,20211231,2021,INDL,C,D,STD,O,USD,,43137.5020,25052.5740,1070.4070,591.2620,0.0000,,18008.1020,359.4560,-4525.6380,2091.5180,A,71.5900
030870,20210630,2021,INDL,C,D,STD,AZPN,USD,768.3170,1454.0000,800.7570,49.8940,67.9120,0.0000,141.5300,653.2430,319.8030,1787.1590,709.3760,A,152.2000
030932,20211231,2021,INDL,C,D,STD,NWBI,USD,,14501.5080,1583.5710,15.3630,126.6120,25.9290,,12917.9370,154.3230,571.9000,536.0700,A,14.1600
030990,20211231,2021,INDL,C,D,STD,COF,USD,,432381.0000,61029.0000,14678.0000,413.8590,5888.0000,,371352.0000,12390.0000,51380.0000,32033.0000,A,145.0900
031368,20211231,2021,INDL,C,D,STD,HAFC,USD,,6858.5870,643.4170,-2.7780,30.4070,14.0170,,6215.1700,98.6770,188.3410,256.8460,A,23.6800
031453,20211231,2021,INDL,C,D,STD,NSIT,USD,3568.3110,4689.0800,1509.2270,7933.1350,34.8970,328.1010,2515.2570,3179.8530,219.3450,1140.5960,9436.1130,A,106.6000
031460,20211231,2021,INDL,C,D,STD,RCII,USD,,2993.3270,513.2760,1016.7010,66.1710,,,2480.0510,134.9400,1131.2760,4583.4510,A,48.0400
031564,20211231,2021,INDL,C,D,STD,ACIW,USD,937.4340,3158.7410,1244.7770,632.6580,115.7300,0.0000,754.1550,1913.9640,127.7910,1031.7340,1370.5980,A,34.7000
031587,20210131,2020,INDL,C,D,STD,DLTR,USD,5050.8000,20696.0000,7285.3000,16995.1000,233.3830,3427.0000,3730.3000,13410.7000,1341.9000,5144.5000,25509.3000,A,108.0400
031607,20211231,2021,INDL,C,D,STD,NATI,USD,931.5490,2114.9850,1223.6970,333.5070,132.2940,289.2430,445.2140,891.2880,89.3150,92.7270,1469.6810,A,43.6700
031673,20210930,2021,INDL,C,D,STD,ABC,USD,38802.6090,57337.8050,223.3540,207214.5200,208.0890,15368.3520,41358.6410,56753.3940,1539.9320,1225.0710,213988.8430,A,132.8900
031752,20211231,2021,INDL,C,D,STD,CBZ,USD,451.6740,1627.9340,704.5480,918.5570,52.0380,0.0000,423.2890,923.3860,70.8870,627.7950,1104.9250,A,39.1200
031764,20211231,2021,INDL,C,D,STD,BMRC,USD,,4314.2090,450.3680,0.9610,15.9290,0.8000,,3863.8410,33.2280,237.8440,118.4850,A,37.2300
031843,20211231,2021,INDL,C,D,STD,HLIT,USD,323.1270,693.6860,295.9130,234.2900,102.9590,71.1950,224.4610,396.8900,13.2540,-2091.2290,507.1490,A,11.7600
031846,20210531,2020,INDL,C,D,STD,DRI,USD,1871.1000,10656.1000,2813.1000,5702.6000,130.7630,190.8000,1848.3000,7843.0000,629.3000,526.5000,7196.1000,A,119.1200
031887,20210630,2021,INDL,C,D,STD,RMD,USD,1574.7570,4728.1250,2885.6790,1223.6660,145.6480,457.0330,911.7660,1842.4460,474.5050,2886.1530,3196.8250,A,260.4800
031895,20211231,2021,INDL,C,D,STD,BHB,USD,,3709.2330,424.1470,13.9290,15.0010,5.5230,,3285.0860,39.2990,217.8950,152.6870,A,28.9300
033652,20210331,2020,INDL,C,D,STD,SKY,USD,499.7670,917.9020,568.6110,1115.4820,56.6400,166.1130,263.6420,349.2910,84.8990,75.3740,1420.8810,A,30.9400
034010,20211231,2021,INDL,C,D,STD,CRK,USD,318.7360,4668.2290,1012.7790,283.5480,232.9250,5.0150,633.9840,3480.4500,-241.7250,-204.0420,1850.7300,A,8.0900
034636,20210630,2021,INDL,C,D,STD,FOXA,USD,8749.0000,22926.0000,11123.0000,8037.0000,576.1840,0.0000,3002.0000,11540.0000,2150.0000,1664.0000,12909.0000,A,36.9000
035978,20211231,2021,INDL,C,D,STD,ARNC,USD,3168.0000,6580.0000,1545.0000,6573.0000,105.3270,1630.0000,2063.0000,5021.0000,-397.0000,-1663.0000,7504.0000,A,33.0100
036691,20211231,2021,INDL,C,D,STD,IAC,USD,3073.9140,12300.2880,7175.2260,1306.9720,89.7110,30.7100,1379.1980,4532.5870,597.6150,909.5480,3699.6270,A,130.7100
037445,20211231,2021,INDL,C,D,STD,AAN,USD,,1441.2650,718.1660,97.7010,30.9780,0.0000,,723.0990,109.9340,97.8070,1845.5040,A,24.6500
060800,20211231,2021,INDL,C,D,STD,SBGI,USD,2471.0000,12541.0000,-1770.0000,4384.0000,73.0890,0.0000,1202.0000,14050.0000,-414.0000,-2462.0000,6134.0000,A,26.4300
060900,20211231,2021,INDL,C,D,STD,DISH,USD,7523.1820,48001.7250,15526.6710,11738.2830,528.9650,534.9370,6515.8860,32078.6120,2410.6420,10785.8980,17881.1060,A,32.4400
060902,20211231,2021,INDL,C,D,STD,HA,USD,2013.9050,4631.1200,569.0860,1666.2880,51.2330,34.1090,1111.0100,4062.0340,-144.7730,298.9990,1596.5840,A,18.3700
060914,20211231,2021,INDL,C,D,STD,LSI,USD,,6556.5970,3378.9990,393.5100,83.5660,0.0000,,2943.9230,249.3170,-318.8370,795.0880,A,153.1800
060923,20210131,2020,INDL,C,D,STD,PLAY,USD,118.8710,2352.8240,153.2320,478.5420,47.6470,23.8070,271.6360,2199.5920,-206.9740,217.4060,436.5120,A,30.0200
060979,20211231,2021,INDL,C,D,STD,WAB,USD,3832.0000,18454.0000,10201.0000,5202.0000,185.8030,1689.0000,2910.0000,8215.0000,558.0000,3589.0000,7822.0000,A,92.1100
061155,20211231,2021,INDL,C,D,STD,AAWW,USD,1326.0220,6443.2430,2809.3370,2822.8560,29.2160,57.0000,1420.0570,3633.9060,493.3170,2099.9350,4030.8290,A,94.1200
061163,20211231,2021,INDL,C,D,STD,SHO,USD,282.0960,3041.0490,1917.7170,447.3140,219.3340,0.0000,175.7580,801.2750,34.2980,-715.9600,508.8070,A,11.7300
061179,20211231,2021,INDL,C,D,STD,KFRC,USD,372.1110,503.4010,188.4060,1123.0580,21.5040,0.0000,160.4310,314.9950,75.1770,443.2170,1579.9220,A,75.2200
061181,20211231,2021,INDL,C,D,STD,IART,USD,1153.7160,3782.3830,1684.8040,459.6890,84.7010,317.3860,340.0210,2097.5790,169.0750,653.4130,1542.4480,A,66.9900
061302,20211231,2021,INDL,C,D,STD,ACGL,USD,,45100.9450,12715.8960,6886.5760,378.9240,0.0000,,31545.8160,2156.8490,14391.2680,8916.6780,A,44.4500
061325,20211231,2021,INDL,C,D,STD,MD,USD,840.5640,2722.5460,896.4870,1397.9490,86.4230,0.0000,427.3660,1825.8540,130.9640,-154.0730,1885.0910,A,27.2100
061356,20211231,2021,INDL,C,D,STD,NOVT,USD,373.8250,1227.8830,521.2910,374.6690,35.6010,125.6570,183.9380,706.5920,50.3310,43.6670,706.7930,A,176.3300
061380,20211231,2021,INDL,C,D,STD,ERIE,USD,763.7300,2242.0570,1342.4780,2278.6700,52.2900,0.0000,630.8630,899.5790,297.8600,2469.9020,2633.9770,A,192.6600
061388,20211231,2021,INDL,C,D,STD,RE,USD,,38185.2830,10139.1800,10250.4930,39.2660,0.0000,,28046.1030,1379.0830,11711.3590,11272.8980,A,273.9200
061399,20211231,2021,INDL,C,D,STD,MYGN,USD,484.8000,1320.7000,967.8000,184.9000,80.0000,15.3000,204.3000,352.9000,-27.2000,-259.3000,690.6000,A,27.6000
061408,20211231,2021,INDL,C,D,STD,THG,USD,,14254.3000,3144.9000,4655.6000,35.5000,0.0000,,11109.4000,418.7000,3105.4000,5227.8000,A,131.0600
061418,20210930,2021,INDL,C,D,STD,RICK,USD,52.9500,364.6190,179.8230,80.6780,9.0000,2.6590,23.0250,185.3960,30.3360,129.6930,195.2580,A,77.8800
061420,20211231,2021,INDL,C,D,STD,POOL,USD,1769.0850,3230.1310,1071.3930,3648.8800,40.1930,1339.1000,744.4160,2158.7380,650.6240,519.3900,5295.5840,A,566.0000
061483,20211231,2021,INDL,C,D,STD,DVA,USD,3167.7230,17121.4880,755.5080,7972.4140,97.2890,107.4280,2398.5330,14750.5080,978.4500,215.0900,11618.7970,A,113.7600
061487,20211231,2021,INDL,C,D,STD,BANR,USD,,16804.8720,1690.3270,-9.7790,34.2530,97.3390,,15114.5450,201.0480,390.9460,616.9160,A,60.6700
061490,20211231,2021,INDL,C,D,STD,OPK,USD,823.0130,2399.7150,1685.1260,1164.7560,681.4270,86.5020,330.0080,714.5890,-30.1430,-1542.4710,1774.7180,A,4.8100
061494,20211231,2021,INDL,C,D,STD,HSIC,USD,3844.0350,8481.0910,3425.1260,8534.5700,137.1460,1861.1380,2306.5140,3804.5870,631.2320,3423.7550,12401.0210,A,77.5300
061519,20211231,2021,INDL,C,D,STD,SWM,USD,594.6000,2420.3000,682.2000,1019.0000,31.4500,259.5000,231.1000,1738.1000,88.9000,577.4000,1440.0000,A,29.9000
061562,20211231,2021,INDL,C,D,STD,AEIS,USD,1162.2340,1817.3400,870.8510,883.0250,37.5890,338.4100,370.1960,945.8440,134.7360,755.1070,1455.9540,A,91.0600
061567,20210630,2021,INDL,C,D,STD,EL,USD,9768.0000,21971.0000,6057.0000,3198.0000,361.7590,2505.0000,5298.0000,15023.0000,2870.0000,11774.0000,16229.0000,A,370.2000
061574,20211231,2021,INDL,C,D,STD,WAT,USD,1628.9420,3094.9320,367.5540,1031.9960,60.7280,356.0950,680.5080,2727.3780,692.8430,7688.9670,2785.8740,A,372.6000
061585,20211231,2021,INDL,C,D,STD,FFIC,USD,,8045.9110,679.6280,35.6490,30.5260,0.0000,,7366.2830,81.7930,491.2050,292.2490,A,24.3000
061591,20210430,2020,INDL,C,D,STD,NTAP,USD,6001.0000,9360.0000,685.0000,1730.0000,222.0000,114.0000,3452.0000,8675.0000,730.0000,181.0000,5744.0000,A,66.2400
061635,20211231,2021,INDL,C,D,STD,NWPX,USD,228.2260,547.6790,283.3830,273.1160,9.8710,166.8210,64.0920,264.2960,11.5230,158.2220,333.3130,A,31.8000
061655,20211231,2021,INDL,C,D,STD,NVAX,USD,2155.1190,2576.7530,-351.6730,2675.7720,75.8410,,2390.3190,2928.4260,-1743.7510,-3619.3030,1146.2900,A,143.0700
061676,20211231,2021,INDL,C,D,STD,CTXS,USD,1718.9850,6975.5170,547.2570,472.0490,124.8610,23.1580,2354.0710,6428.2600,307.4990,5097.7280,3217.1700,A,94.5900
061693,20211231,2021,INDL,C,D,STD,HTLF,USD,,19274.5490,2071.4730,10.6250,42.2750,25.4940,,17092.3710,219.9230,957.2420,717.6950,A,50.6100
061711,20211231,2021,INDL,C,D,STD,TGTX,USD,330.9650,379.6290,237.1530,0.5080,143.2510,0.0000,65.3840,142.4760,-348.1010,-1328.6980,6.6890,A,19.0000
061732,20210831,2021,INDL,C,D,STD,MSM,USD,1314.2450,2462.1150,1150.8710,1811.4850,55.4730,624.1690,561.9280,1300.2430,216.9070,514.3310,3243.2240,A,84.0600
061739,20211231,2021,INDL,C,D,STD,HIG,USD,,76578.0000,17509.0000,18767.0000,334.9260,0.0000,,58735.0000,2365.0000,15936.0000,21735.0000,A,69.0400
061811,20211231,2021,INDL,C,D,STD,SCCO,USD,6139.6000,18297.6000,8149.2000,3894.4000,773.1000,972.9000,2250.0000,10089.8000,3397.1000,7760.3000,10934.1000,A,61.7100
062169,20210531,2020,INDL,C,D,STD,LNDC,USD,148.3210,502.9240,202.7840,444.6790,29.3330,69.6630,101.8880,300.1400,-32.6650,37.2220,544.1610,A,10.8500
062221,20210331,2020,INDL,C,D,STD,CMCO,USD,441.8420,1150.4320,530.1490,412.5750,23.9840,111.4880,183.8590,620.2830,9.1060,233.8160,649.6420,A,38.4400
062266,20211231,2021,INDL,C,D,STD,CSGS,USD,748.1990,1387.1490,436.6090,518.2500,32.4950,0.0000,695.1020,946.9050,72.3310,877.7070,1046.4870,A,57.6200
062374,20211231,2021,INDL,C,D,STD,IRM,USD,1441.2670,14450.0310,855.9520,1887.2290,289.7570,0.0000,2018.5800,13520.5520,450.2190,-3559.4990,4491.5310,A,52.3300
062378,20211231,2021,INDL,C,D,STD,HUBG,USD,894.2880,2437.2940,1340.3140,3539.5810,34.5700,0.0000,687.0690,1096.9800,171.4740,1408.9690,4232.3830,A,84.2400
062396,20210731,2021,INDL,C,D,STD,IDT,USD,388.1350,512.6550,164.8640,1154.0480,25.7610,0.0000,339.3340,346.0410,96.4750,-53.0410,1446.9900,A,44.1600
062475,20211231,2021,INDL,C,D,STD,ABUS,USD,160.6610,204.4850,169.4390,80.8850,144.9880,0.0000,11.2210,35.0460,-76.2470,-1182.6820,10.9880,A,3.8900
062516,20211231,2021,INDL,C,D,STD,CENX,USD,618.2000,1569.9000,421.0000,2001.7000,91.2320,425.6000,547.4000,1148.9000,-167.1000,-2029.2000,2212.5000,A,16.5600
062654,20211231,2021,INDL,C,D,STD,SASR,USD,,12590.7260,1519.6790,-19.7900,45.1190,40.4430,,11071.0470,235.1070,723.4880,552.3390,A,48.0800
062689,20211231,2021,INDL,C,D,STD,TRV,USD,,120466.0000,28887.0000,25341.0000,241.2000,0.0000,,91579.0000,3662.0000,42748.0000,34816.0000,A,156.4300
062723,20211231,2021,INDL,C,D,STD,TCX,USD,147.0040,539.5960,115.0920,207.8080,10.7470,3.2770,173.6830,424.5040,3.3640,83.8130,304.3370,A,83.8200
062823,20211231,2021,INDL,C,D,STD,FCN,USD,1370.0270,3100.9090,1583.3210,1881.2380,34.3330,0.0000,718.1160,1517.5880,234.9660,1569.3160,2776.2220,A,153.4200
062897,20211231,2021,INDL,C,D,STD,TUP,USD,648.2000,1255.4000,-207.1000,492.2000,48.8800,232.2000,555.9000,1462.5000,18.6000,451.5000,1602.3000,A,15.2900
062921,20211231,2021,INDL,C,D,STD,NBIX,USD,972.8000,2072.5000,1374.0000,914.8000,94.9000,30.5000,245.8000,698.5000,89.6000,-637.5000,1133.5000,A,85.1700
062965,20211231,2021,INDL,C,D,STD,SSNC,USD,4252.2000,17333.0000,6165.4000,1961.8000,256.0000,0.0000,3851.1000,11109.8000,800.0000,2051.0000,5051.0000,A,81.9800
062979,20211231,2021,INDL,C,D,STD,SBSI,USD,,7259.6020,912.1720,9.4660,32.3520,1.6840,,6347.4300,113.4010,239.5180,265.3230,A,41.8200
063000,20211231,2021,INDL,C,D,STD,RUSHA,USD,1324.4540,3119.9770,1466.7490,4033.8440,54.6750,1020.1360,1003.5040,1653.2280,241.4150,1032.3690,5126.1420,A,55.6400
063080,20211231,2021,INDL,C,D,STD,ANSS,USD,1638.5740,6324.3140,4484.0480,166.3300,87.0790,0.0000,778.4920,1840.2660,454.6270,4203.1080,1906.7150,A,401.1200
063172,20210831,2021,INDL,C,D,STD,FDS,USD,933.5780,2224.9400,1016.3530,724.5000,37.6150,0.0000,315.7050,1208.5870,399.5900,873.5530,1591.4450,A,486.0100
063186,20211231,2021,INDL,C,D,STD,QGEN,USD,2109.6020,6146.9540,3096.5500,618.0700,227.0740,327.5250,1517.4700,3050.4040,512.5990,1465.0700,2251.6570,A,55.5800
063232,20211231,2021,INDL,C,D,STD,OCFC,USD,,11739.6160,1516.5520,24.9220,59.1750,6.3350,,10223.0630,110.0760,439.4850,394.0230,A,22.2000
063290,20211231,2021,INDL,C,D,STD,PEGA,USD,840.2180,1593.5310,416.0880,309.2410,81.7120,0.0000,485.4040,1177.4430,-63.0400,269.4610,1211.6530,A,111.8200
063338,20211231,2021,INDL,C,D,STD,STRA,USD,367.7860,2305.8800,1713.9900,556.3400,24.5920,0.0000,195.7550,591.8900,55.0870,183.7750,1131.6860,A,57.8400
063405,20211231,2021,INDL,C,D,STD,GERN,USD,187.2060,226.0340,126.4160,116.3290,323.7320,0.0000,45.5210,99.6180,-116.1120,-1271.9140,1.3930,A,1.2200
063417,20211231,2021,INDL,C,D,STD,TTEC,USD,697.9870,1996.8040,522.2130,1704.1090,46.9900,0.0000,444.3960,1402.4630,140.9700,757.6390,2273.0620,A,90.5500
063422,20211231,2021,INDL,C,D,STD,LAMR,USD,388.6070,6047.4940,1217.0890,572.0310,101.2730,0.0000,662.9650,4830.4050,388.0900,-733.5600,1787.4010,A,121.3000
063447,20210131,2020,INDL,C,D,STD,GES,USD,1232.5240,2465.8680,543.6630,1119.7600,64.2300,389.1440,762.5390,1896.3680,-81.2290,956.4680,1802.5330,A,22.6200
063456,20211231,2021,INDL,C,D,STD,CSV,USD,40.2120,1178.6310,128.0150,231.0090,15.3320,7.3460,60.7870,1050.6160,33.1590,135.4620,375.8860,A,64.4400
063527,20211231,2021,INDL,C,D,STD,SRCL,USD,575.5000,5473.1000,2398.7000,1523.7000,91.9000,0.0000,731.7000,3070.3000,-27.8000,1136.0000,2646.9000,A,59.6400
063531,20211231,2021,INDL,C,D,STD,MVIS,USD,119.4300,130.2250,112.7540,45.4180,164.3630,1.7800,12.4620,17.4710,-43.2000,-629.4520,2.5000,A,5.0100
063643,20210131,2020,INDL,C,D,STD,ANF,USD,1661.6290,3314.9020,936.6280,1219.3790,62.3990,404.0530,959.3990,2365.5900,-114.0210,2047.1630,3125.3840,A,20.3600
063645,20211231,2021,INDL,C,D,STD,ENDP,USD,2714.5860,8767.4150,-1244.0310,773.9450,233.6910,283.5520,1629.9620,10011.4010,-613.2450,-10197.9600,2993.2060,A,3.7600
063650,20211231,2021,INDL,C,D,STD,SPPI,USD,103.9520,111.5480,47.5530,0.0000,164.5020,0.0000,53.2290,63.9950,-158.6280,-1046.9650,0.0000,A,1.2700
063700,20211231,2021,INDL,C,D,STD,ATRS,USD,174.2720,257.5050,175.7580,65.4170,170.0720,11.5440,58.9300,81.7470,46.2890,-177.0220,183.9820,A,3.5700
063725,20211231,2021,INDL,C,D,STD,WTBA,USD,,3500.2010,260.3280,10.7210,16.5550,0.0000,,3239.8730,49.6070,227.1450,117.0090,A,31.0700
063739,20211231,2021,INDL,C,D,STD,BJRI,USD,90.8150,1035.1660,333.7710,962.1380,23.3040,11.5790,200.4340,701.3950,-3.6060,261.2580,1087.0380,A,34.5500
063763,20210131,2020,INDL,C,D,STD,HIBB,USD,439.8000,808.1660,391.0360,912.1260,16.4790,202.0380,225.3200,417.1300,74.2660,858.9510,1419.6570,A,46.1800
063781,20211231,2021,INDL,C,D,STD,WTFC,USD,,50142.1430,4086.1880,91.2640,57.0540,822.1830,,45643.4550,466.1510,2451.6270,1861.0030,A,90.8200
063847,20211231,2021,INDL,C,D,STD,PAG,USD,4075.4000,13464.6000,4070.0000,21113.9000,77.5740,3129.0000,4274.6000,9369.6000,1187.8000,4027.8000,25554.7000,A,107.2200
063863,20211231,2021,INDL,C,D,STD,USNA,USD,365.1170,577.7400,395.1240,217.8980,19.3930,98.3180,160.7900,182.6160,116.5050,345.0950,1186.4640,A,101.2000
063876,20210331,2020,INDL,C,D,STD,TGI,USD,1554.4340,2450.9350,-818.8530,1452.5770,64.1850,400.3660,718.3670,3269.7880,-450.9100,-1784.5830,1869.7190,A,12.5600
063892,20211231,2021,INDL,C,D,STD,NOV,USD,4902.0000,9550.0000,4997.0000,4443.0000,392.6730,1331.0000,1910.0000,4486.0000,-250.0000,-3692.0000,5524.0000,A,13.5500
063927,20210731,2021,INDL,C,D,STD,UNFI,USD,3550.0000,7525.0000,1515.0000,22724.0000,56.4000,2247.0000,2487.0000,6011.0000,149.0000,939.0000,26950.0000,A,49.0800
063986,20210331,2020,INDL,C,D,STD,PLUS,USD,777.5940,1076.7750,562.4100,1173.0200,13.5030,69.9630,459.3640,514.3650,74.3970,485.2710,1568.3230,A,87.9500
064028,20211231,2021,INDL,C,D,STD,NUS,USD,872.9500,1906.4800,912.7720,593.9670,49.9000,399.9310,529.6940,993.7080,147.2660,1837.8380,2695.6690,A,50.7500
064030,20211231,2021,INDL,C,D,STD,STLD,USD,6901.0230,12531.2340,6304.6410,12728.0050,194.9980,3531.1300,2227.3690,6211.0630,3214.0660,7759.3260,18408.8500,A,62.0700
064061,20211231,2021,INDL,C,D,STD,FORR,USD,269.4880,680.1290,203.9070,201.8150,19.0580,0.0000,312.3360,476.2220,24.8440,149.6360,494.3150,A,58.7300
064088,20210331,2020,INDL,C,D,STD,VSAT,USD,991.2330,5349.4670,2351.4690,1172.6640,68.5290,336.6720,708.4370,2962.2330,3.6910,258.8670,2256.1070,A,32.6500
064166,20211231,2021,INDL,C,D,STD,DGX,USD,2741.0000,13611.0000,6444.0000,6240.0000,119.0000,208.0000,1753.0000,7049.0000,1995.0000,7635.0000,10788.0000,A,173.0100
064175,20211231,2021,INDL,C,D,STD,LAD,USD,3533.3000,11146.9000,4626.4000,18572.7000,29.5000,2385.5000,2402.8000,6483.7000,1060.1000,2856.5000,22831.7000,A,296.9500
064223,20211231,2021,INDL,C,D,STD,DXPE,USD,404.5740,906.1920,358.6230,758.2720,18.5800,100.8940,181.0620,547.5000,16.4960,185.1670,1113.9210,A,25.6700
